"game_id","refNum","total_cards","any_cards_light","any_cards_verylight","any_cards_dark","any_cards_verydark","proportion_cards_light","proportion_cards_verylight","proportion_cards_dark","proportion_cards_verydark"
2534,918,5,2,1,2,0,0.4,0.2,0.4,0
2535,1595,4,0,4,0,0,0,1,0,0
2536,234,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2537,2369,1,0,0,0,1,0,0,0,1
2538,2917,2,1,1,0,0,0.5,0.5,0,0
2539,640,3,0,3,0,0,0,1,0,0
2540,841,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2541,394,0,0,0,0,0,0,0,0,0
2542,362,4,1,2,0,1,0.25,0.5,0,0.25
2543,2560,0,0,0,0,0,0,0,0,0
2544,2652,5,2,1,2,0,0.4,0.2,0.4,0
2545,1213,2,1,0,1,0,0.5,0,0.5,0
2546,970,1,1,0,0,0,1,0,0,0
2547,442,7,1,4,0,2,0.142857142857143,0.571428571428571,0,0.285714285714286
2548,1624,4,2,1,1,0,0.5,0.25,0.25,0
2549,2794,4,0,4,0,0,0,1,0,0
2550,1094,2,0,2,0,0,0,1,0,0
2551,314,0,0,0,0,0,0,0,0,0
2552,2777,6,2,3,1,0,0.333333333333333,0.5,0.166666666666667,0
2553,184,2,1,0,0,1,0.5,0,0,0.5
2554,2619,5,2,3,0,0,0.4,0.6,0,0
2555,252,2,1,1,0,0,0.5,0.5,0,0
2556,2673,3,0,3,0,0,0,1,0,0
2557,2744,1,0,1,0,0,0,1,0,0
2558,1902,0,0,0,0,0,0,0,0,0
2559,2357,1,1,0,0,0,1,0,0,0
2560,413,5,3,1,1,0,0.6,0.2,0.2,0
2561,2046,1,1,0,0,0,1,0,0,0
2562,2024,0,0,0,0,0,0,0,0,0
2563,2212,2,0,0,2,0,0,0,1,0
2564,1064,2,0,2,0,0,0,1,0,0
2565,202,2,1,1,0,0,0.5,0.5,0,0
2566,2527,1,0,1,0,0,0,1,0,0
2567,2099,0,0,0,0,0,0,0,0,0
2568,2654,2,2,0,0,0,1,0,0,0
2569,700,1,0,0,1,0,0,0,1,0
2570,1754,2,1,1,0,0,0.5,0.5,0,0
2571,1824,6,3,3,0,0,0.5,0.5,0,0
2572,2669,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2573,1147,0,0,0,0,0,0,0,0,0
2574,1704,3,0,3,0,0,0,1,0,0
2575,367,5,3,2,0,0,0.6,0.4,0,0
2576,2295,1,0,1,0,0,0,1,0,0
2577,2568,2,1,1,0,0,0.5,0.5,0,0
2578,2092,2,2,0,0,0,1,0,0,0
2579,2175,4,2,0,0,2,0.5,0,0,0.5
2580,1840,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2581,429,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2582,1386,6,0,5,1,0,0,0.833333333333333,0.166666666666667,0
2583,3000,3,0,3,0,0,0,1,0,0
2584,323,1,0,0,1,0,0,0,1,0
2585,588,1,1,0,0,0,1,0,0,0
2586,426,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2587,1163,5,2,1,2,0,0.4,0.2,0.4,0
2588,1875,0,0,0,0,0,0,0,0,0
2589,1336,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2590,314,1,0,1,0,0,0,1,0,0
2591,638,0,0,0,0,0,0,0,0,0
2592,2764,0,0,0,0,0,0,0,0,0
2593,916,5,3,2,0,0,0.6,0.4,0,0
2594,2769,2,0,1,1,0,0,0.5,0.5,0
2595,2970,4,2,1,1,0,0.5,0.25,0.25,0
2596,237,0,0,0,0,0,0,0,0,0
2597,2639,5,2,3,0,0,0.4,0.6,0,0
2598,786,4,4,0,0,0,1,0,0,0
2599,1934,4,0,3,1,0,0,0.75,0.25,0
2600,1219,0,0,0,0,0,0,0,0,0
2601,282,2,2,0,0,0,1,0,0,0
2602,3012,7,2,3,0,2,0.285714285714286,0.428571428571429,0,0.285714285714286
2603,617,1,0,0,1,0,0,0,1,0
2604,2885,4,1,1,2,0,0.25,0.25,0.5,0
2605,329,6,3,2,1,0,0.5,0.333333333333333,0.166666666666667,0
2606,1646,4,1,1,2,0,0.25,0.25,0.5,0
2607,157,3,1,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333
2608,2968,4,1,3,0,0,0.25,0.75,0,0
2609,1651,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2610,355,1,0,1,0,0,0,1,0,0
2611,2682,1,1,0,0,0,1,0,0,0
2612,1232,2,0,2,0,0,0,1,0,0
2613,1032,2,0,2,0,0,0,1,0,0
2614,2621,4,1,1,0,2,0.25,0.25,0,0.5
2615,2477,7,4,3,0,0,0.571428571428571,0.428571428571429,0,0
2616,2611,4,0,4,0,0,0,1,0,0
2617,1983,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2618,1363,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2619,194,4,2,1,1,0,0.5,0.25,0.25,0
2620,67,4,2,1,1,0,0.5,0.25,0.25,0
2621,1159,2,1,1,0,0,0.5,0.5,0,0
2622,1912,2,1,1,0,0,0.5,0.5,0,0
2623,1242,0,0,0,0,0,0,0,0,0
2624,329,7,7,0,0,0,1,0,0,0
2625,1766,4,1,2,0,1,0.25,0.5,0,0.25
2626,298,2,0,2,0,0,0,1,0,0
2627,2835,1,0,0,0,1,0,0,0,1
2628,1095,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2629,453,1,1,0,0,0,1,0,0,0
2630,144,1,0,0,1,0,0,0,1,0
2631,2883,1,1,0,0,0,1,0,0,0
2632,649,4,0,4,0,0,0,1,0,0
2633,628,1,1,0,0,0,1,0,0,0
2634,1621,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2635,1255,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2636,1983,1,0,1,0,0,0,1,0,0
2637,1002,2,0,0,2,0,0,0,1,0
2638,2551,3,1,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333
2639,340,2,0,1,1,0,0,0.5,0.5,0
2640,552,2,1,0,0,1,0.5,0,0,0.5
2641,1627,4,1,3,0,0,0.25,0.75,0,0
2642,2672,5,1,4,0,0,0.2,0.8,0,0
2643,649,3,0,3,0,0,0,1,0,0
2644,2416,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2645,644,0,0,0,0,0,0,0,0,0
2646,970,0,0,0,0,0,0,0,0,0
2647,235,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2648,3015,2,0,2,0,0,0,1,0,0
2649,2962,3,3,0,0,0,1,0,0,0
2650,409,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2651,350,5,1,2,1,1,0.2,0.4,0.2,0.2
2652,2542,2,1,0,0,1,0.5,0,0,0.5
2653,1285,1,1,0,0,0,1,0,0,0
2654,198,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667
2655,1605,4,3,1,0,0,0.75,0.25,0,0
2656,1811,9,4,5,0,0,0.444444444444444,0.555555555555556,0,0
2657,656,1,0,1,0,0,0,1,0,0
2658,3042,2,0,1,1,0,0,0.5,0.5,0
2659,2293,4,0,3,0,1,0,0.75,0,0.25
2660,2641,2,0,1,1,0,0,0.5,0.5,0
2661,2288,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2662,1972,2,2,0,0,0,1,0,0,0
2663,636,1,0,0,1,0,0,0,1,0
2664,2639,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2665,1213,2,1,0,1,0,0.5,0,0.5,0
2666,2302,0,0,0,0,0,0,0,0,0
2667,177,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2668,1219,3,0,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333
2669,2290,2,1,1,0,0,0.5,0.5,0,0
2670,2024,0,0,0,0,0,0,0,0,0
2671,1813,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2672,2888,4,1,2,0,1,0.25,0.5,0,0.25
2673,232,0,0,0,0,0,0,0,0,0
2674,963,4,1,1,1,1,0.25,0.25,0.25,0.25
2675,449,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2676,2881,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2677,669,1,0,0,0,1,0,0,0,1
2678,1893,1,1,0,0,0,1,0,0,0
2679,1559,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2680,2905,4,0,2,2,0,0,0.5,0.5,0
2681,535,3,0,3,0,0,0,1,0,0
2682,334,1,0,1,0,0,0,1,0,0
2683,2869,1,1,0,0,0,1,0,0,0
2684,2084,1,1,0,0,0,1,0,0,0
2685,1154,1,0,1,0,0,0,1,0,0
2686,694,0,0,0,0,0,0,0,0,0
2687,402,4,1,1,0,2,0.25,0.25,0,0.5
2688,700,1,0,0,1,0,0,0,1,0
2689,867,0,0,0,0,0,0,0,0,0
2690,2340,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
2691,1288,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2692,1646,5,1,3,0,1,0.2,0.6,0,0.2
2693,7,4,1,3,0,0,0.25,0.75,0,0
2694,2453,4,1,3,0,0,0.25,0.75,0,0
2695,371,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2696,198,2,1,1,0,0,0.5,0.5,0,0
2697,1298,1,0,1,0,0,0,1,0,0
2698,2437,2,1,1,0,0,0.5,0.5,0,0
2699,329,3,3,0,0,0,1,0,0,0
2700,2967,2,1,0,1,0,0.5,0,0.5,0
2701,2174,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2702,1875,0,0,0,0,0,0,0,0,0
2703,1818,4,1,3,0,0,0.25,0.75,0,0
2704,2387,4,0,3,0,1,0,0.75,0,0.25
2705,139,5,3,2,0,0,0.6,0.4,0,0
2706,492,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
2707,2492,1,1,0,0,0,1,0,0,0
2708,2288,1,1,0,0,0,1,0,0,0
2709,2370,5,3,2,0,0,0.6,0.4,0,0
2710,848,2,0,2,0,0,0,1,0,0
2711,2681,4,0,3,0,1,0,0.75,0,0.25
2712,2194,1,0,1,0,0,0,1,0,0
2713,402,3,3,0,0,0,1,0,0,0
2714,139,7,4,3,0,0,0.571428571428571,0.428571428571429,0,0
2715,755,1,0,1,0,0,0,1,0,0
2716,1096,1,0,1,0,0,0,1,0,0
2717,1745,2,0,1,1,0,0,0.5,0.5,0
2718,2654,2,0,1,0,1,0,0.5,0,0.5
2719,198,1,0,1,0,0,0,1,0,0
2720,1886,3,0,2,0,1,0,0.666666666666667,0,0.333333333333333
2721,669,1,0,1,0,0,0,1,0,0
2722,2521,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2723,609,0,0,0,0,0,0,0,0,0
2724,1574,5,2,2,1,0,0.4,0.4,0.2,0
2725,985,4,0,2,1,1,0,0.5,0.25,0.25
2726,1633,1,0,1,0,0,0,1,0,0
2727,500,2,1,1,0,0,0.5,0.5,0,0
2728,2639,6,3,1,2,0,0.5,0.166666666666667,0.333333333333333,0
2729,1943,0,0,0,0,0,0,0,0,0
2730,2060,1,1,0,0,0,1,0,0,0
2731,2606,2,2,0,0,0,1,0,0,0
2732,3114,4,3,1,0,0,0.75,0.25,0,0
2733,1459,2,1,1,0,0,0.5,0.5,0,0
2734,88,4,1,2,0,1,0.25,0.5,0,0.25
2735,970,1,0,0,1,0,0,0,1,0
2736,1353,4,1,3,0,0,0.25,0.75,0,0
2737,259,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2738,126,4,2,2,0,0,0.5,0.5,0,0
2739,2539,1,1,0,0,0,1,0,0,0
2740,1818,4,0,4,0,0,0,1,0,0
2741,720,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
2742,2669,1,1,0,0,0,1,0,0,0
2743,554,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2744,2420,2,1,0,1,0,0.5,0,0.5,0
2745,2373,5,1,4,0,0,0.2,0.8,0,0
2746,3025,2,0,1,0,1,0,0.5,0,0.5
2747,139,6,4,1,0,1,0.666666666666667,0.166666666666667,0,0.166666666666667
2748,1852,7,2,3,0,2,0.285714285714286,0.428571428571429,0,0.285714285714286
2749,2607,3,3,0,0,0,1,0,0,0
2750,1211,1,0,0,1,0,0,0,1,0
2751,2986,5,2,3,0,0,0.4,0.6,0,0
2752,479,2,2,0,0,0,1,0,0,0
2753,2492,0,0,0,0,0,0,0,0,0
2754,3114,2,1,1,0,0,0.5,0.5,0,0
2755,2194,3,3,0,0,0,1,0,0,0
2756,2942,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2757,1044,2,0,2,0,0,0,1,0,0
2758,1387,0,0,0,0,0,0,0,0,0
2759,2473,2,0,1,0,1,0,0.5,0,0.5
2760,963,6,3,1,1,1,0.5,0.166666666666667,0.166666666666667,0.166666666666667
2761,2477,5,2,2,0,1,0.4,0.4,0,0.2
2762,1854,0,0,0,0,0,0,0,0,0
2763,180,0,0,0,0,0,0,0,0,0
2764,2338,5,1,4,0,0,0.2,0.8,0,0
2765,1892,3,0,0,0,3,0,0,0,1
2766,3015,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2767,702,4,3,1,0,0,0.75,0.25,0,0
2768,1182,2,0,1,0,1,0,0.5,0,0.5
2769,2204,5,1,2,2,0,0.2,0.4,0.4,0
2770,2418,3,1,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333
2771,2345,1,1,0,0,0,1,0,0,0
2772,565,1,1,0,0,0,1,0,0,0
2773,398,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2774,3087,1,1,0,0,0,1,0,0,0
2775,1621,2,0,2,0,0,0,1,0,0
2776,1902,0,0,0,0,0,0,0,0,0
2777,1459,4,1,3,0,0,0.25,0.75,0,0
2778,705,4,0,2,2,0,0,0.5,0.5,0
2779,2293,4,1,2,0,1,0.25,0.5,0,0.25
2780,798,2,2,0,0,0,1,0,0,0
2781,371,2,2,0,0,0,1,0,0,0
2782,442,6,5,0,1,0,0.833333333333333,0,0.166666666666667,0
2783,1353,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2784,414,4,2,1,1,0,0.5,0.25,0.25,0
2785,434,5,2,3,0,0,0.4,0.6,0,0
2786,69,1,1,0,0,0,1,0,0,0
2787,313,4,2,2,0,0,0.5,0.5,0,0
2788,2679,1,1,0,0,0,1,0,0,0
2789,292,5,5,0,0,0,1,0,0,0
2790,2299,0,0,0,0,0,0,0,0,0
2791,2885,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2792,282,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2793,683,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2794,2883,1,0,1,0,0,0,1,0,0
2795,2639,5,4,1,0,0,0.8,0.2,0,0
2796,1786,7,1,1,5,0,0.142857142857143,0.142857142857143,0.714285714285714,0
2797,640,1,0,1,0,0,0,1,0,0
2798,72,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2799,2849,2,2,0,0,0,1,0,0,0
2800,1182,4,1,2,0,1,0.25,0.5,0,0.25
2801,1975,4,1,3,0,0,0.25,0.75,0,0
2802,828,2,0,0,2,0,0,0,1,0
2803,2951,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2804,1572,5,3,1,0,1,0.6,0.2,0,0.2
2805,1219,2,1,1,0,0,0.5,0.5,0,0
2806,758,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2807,1811,3,0,2,0,1,0,0.666666666666667,0,0.333333333333333
2808,433,7,4,2,0,1,0.571428571428571,0.285714285714286,0,0.142857142857143
2809,2420,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2810,1730,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
2811,1744,2,1,1,0,0,0.5,0.5,0,0
2812,2887,2,0,1,1,0,0,0.5,0.5,0
2813,791,5,3,2,0,0,0.6,0.4,0,0
2814,1527,8,5,3,0,0,0.625,0.375,0,0
2815,1240,4,1,1,2,0,0.25,0.25,0.5,0
2816,2099,1,0,1,0,0,0,1,0,0
2817,1320,0,0,0,0,0,0,0,0,0
2818,485,0,0,0,0,0,0,0,0,0
2819,608,2,2,0,0,0,1,0,0,0
2820,737,1,1,0,0,0,1,0,0,0
2821,899,8,3,3,2,0,0.375,0.375,0.25,0
2822,2397,0,0,0,0,0,0,0,0,0
2823,2026,0,0,0,0,0,0,0,0,0
2824,535,4,3,1,0,0,0.75,0.25,0,0
2825,2793,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2826,449,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
2827,2077,3,1,0,2,0,0.333333333333333,0,0.666666666666667,0
2828,2320,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
2829,2081,4,1,1,0,2,0.25,0.25,0,0.5
2830,2279,2,1,1,0,0,0.5,0.5,0,0
2831,2974,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2832,1387,0,0,0,0,0,0,0,0,0
2833,1908,0,0,0,0,0,0,0,0,0
2834,2823,4,1,2,1,0,0.25,0.5,0.25,0
2835,2676,2,1,1,0,0,0.5,0.5,0,0
2836,2081,5,4,1,0,0,0.8,0.2,0,0
2837,2286,4,3,1,0,0,0.75,0.25,0,0
2838,484,2,0,1,0,1,0,0.5,0,0.5
2839,1097,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2840,937,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
2841,2356,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
2842,1911,0,0,0,0,0,0,0,0,0
2843,2370,5,2,3,0,0,0.4,0.6,0,0
2844,2822,1,0,1,0,0,0,1,0,0
2845,1505,6,3,3,0,0,0.5,0.5,0,0
2846,1947,5,3,2,0,0,0.6,0.4,0,0
2847,1711,2,0,2,0,0,0,1,0,0
2848,2635,1,0,0,0,1,0,0,0,1
2849,1180,1,0,0,0,1,0,0,0,1
2850,1044,0,0,0,0,0,0,0,0,0
2851,1957,1,0,1,0,0,0,1,0,0
2852,2654,0,0,0,0,0,0,0,0,0
2853,1574,1,0,1,0,0,0,1,0,0
2854,380,4,1,1,2,0,0.25,0.25,0.5,0
2855,2413,5,2,2,1,0,0.4,0.4,0.2,0
2856,136,0,0,0,0,0,0,0,0,0
2857,1363,3,0,0,3,0,0,0,1,0
2858,2554,4,2,1,0,1,0.5,0.25,0,0.25
2859,185,4,3,1,0,0,0.75,0.25,0,0
2860,1916,0,0,0,0,0,0,0,0,0
2861,1989,1,0,1,0,0,0,1,0,0
2862,588,3,3,0,0,0,1,0,0,0
2863,491,1,0,1,0,0,0,1,0,0
2864,3139,0,0,0,0,0,0,0,0,0
2865,2974,1,0,0,1,0,0,0,1,0
2866,867,0,0,0,0,0,0,0,0,0
2867,750,1,0,0,1,0,0,0,1,0
2868,2803,6,2,3,1,0,0.333333333333333,0.5,0.166666666666667,0
2869,1358,5,4,0,1,0,0.8,0,0.2,0
2870,298,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2871,494,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2872,1096,1,1,0,0,0,1,0,0,0
2873,529,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
2874,704,1,0,0,1,0,0,0,1,0
2875,1931,4,0,4,0,0,0,1,0,0
2876,2974,4,0,3,0,1,0,0.75,0,0.25
2877,453,1,0,1,0,0,0,1,0,0
2878,3083,2,2,0,0,0,1,0,0,0
2879,2340,1,0,0,1,0,0,0,1,0
2880,828,0,0,0,0,0,0,0,0,0
2881,1707,5,3,1,1,0,0.6,0.2,0.2,0
2882,2317,2,1,1,0,0,0.5,0.5,0,0
2883,1971,2,0,2,0,0,0,1,0,0
2884,1646,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2885,1672,7,1,5,1,0,0.142857142857143,0.714285714285714,0.142857142857143,0
2886,2417,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2887,1540,0,0,0,0,0,0,0,0,0
2888,899,5,1,2,1,1,0.2,0.4,0.2,0.2
2889,2061,5,5,0,0,0,1,0,0,0
2890,350,6,1,3,2,0,0.166666666666667,0.5,0.333333333333333,0
2891,409,4,1,3,0,0,0.25,0.75,0,0
2892,818,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2893,2453,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2894,919,0,0,0,0,0,0,0,0,0
2895,1298,1,0,1,0,0,0,1,0,0
2896,2356,4,2,1,1,0,0.5,0.25,0.25,0
2897,2306,4,2,1,1,0,0.5,0.25,0.25,0
2898,1161,4,1,2,1,0,0.25,0.5,0.25,0
2899,586,4,1,3,0,0,0.25,0.75,0,0
2900,1895,4,2,0,2,0,0.5,0,0.5,0
2901,2174,1,1,0,0,0,1,0,0,0
2902,1846,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2903,340,3,0,1,2,0,0,0.333333333333333,0.666666666666667,0
2904,2676,2,1,0,1,0,0.5,0,0.5,0
2905,1911,2,0,0,2,0,0,0,1,0
2906,1717,1,0,1,0,0,0,1,0,0
2907,373,2,2,0,0,0,1,0,0,0
2908,194,6,3,1,2,0,0.5,0.166666666666667,0.333333333333333,0
2909,829,1,0,1,0,0,0,1,0,0
2910,152,0,0,0,0,0,0,0,0,0
2911,1255,1,0,1,0,0,0,1,0,0
2912,1214,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2913,2483,0,0,0,0,0,0,0,0,0
2914,414,6,1,4,1,0,0.166666666666667,0.666666666666667,0.166666666666667,0
2915,1305,4,1,3,0,0,0.25,0.75,0,0
2916,775,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
2917,1180,0,0,0,0,0,0,0,0,0
2918,798,1,0,1,0,0,0,1,0,0
2919,1235,0,0,0,0,0,0,0,0,0
2920,2669,2,1,0,1,0,0.5,0,0.5,0
2921,1256,1,0,1,0,0,0,1,0,0
2922,2706,3,3,0,0,0,1,0,0,0
2923,1002,1,0,1,0,0,0,1,0,0
2924,2849,1,1,0,0,0,1,0,0,0
2925,350,4,2,1,1,0,0.5,0.25,0.25,0
2926,2621,5,0,2,2,1,0,0.4,0.4,0.2
2927,451,4,1,2,0,1,0.25,0.5,0,0.25
2928,2048,2,0,2,0,0,0,1,0,0
2929,2181,7,3,3,0,1,0.428571428571429,0.428571428571429,0,0.142857142857143
2930,2673,2,0,2,0,0,0,1,0,0
2931,2369,4,2,1,1,0,0.5,0.25,0.25,0
2932,2942,6,1,3,1,1,0.166666666666667,0.5,0.166666666666667,0.166666666666667
2933,479,2,2,0,0,0,1,0,0,0
2934,1004,1,0,1,0,0,0,1,0,0
2935,2823,4,2,2,0,0,0.5,0.5,0,0
2936,2384,1,0,1,0,0,0,1,0,0
2937,1811,5,2,3,0,0,0.4,0.6,0,0
2938,1185,3,3,0,0,0,1,0,0,0
2939,1851,4,1,2,0,1,0.25,0.5,0,0.25
2940,1971,4,1,3,0,0,0.25,0.75,0,0
2941,492,4,3,1,0,0,0.75,0.25,0,0
2942,2644,2,1,1,0,0,0.5,0.5,0,0
2943,1646,2,0,2,0,0,0,1,0,0
2944,2551,4,2,2,0,0,0.5,0.5,0,0
2945,2700,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2946,760,4,2,1,1,0,0.5,0.25,0.25,0
2947,2231,3,0,3,0,0,0,1,0,0
2948,1070,3,1,0,2,0,0.333333333333333,0,0.666666666666667,0
2949,2828,2,1,0,1,0,0.5,0,0.5,0
2950,176,0,0,0,0,0,0,0,0,0
2951,1228,2,2,0,0,0,1,0,0,0
2952,2080,6,3,1,1,1,0.5,0.166666666666667,0.166666666666667,0.166666666666667
2953,1851,3,0,2,0,1,0,0.666666666666667,0,0.333333333333333
2954,498,4,1,3,0,0,0.25,0.75,0,0
2955,1786,3,1,0,2,0,0.333333333333333,0,0.666666666666667,0
2956,1014,0,0,0,0,0,0,0,0,0
2957,3067,2,2,0,0,0,1,0,0,0
2958,1374,1,1,0,0,0,1,0,0,0
2959,985,7,2,2,1,2,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286
2960,1946,1,1,0,0,0,1,0,0,0
2961,2795,2,1,0,0,1,0.5,0,0,0.5
2962,1966,1,1,0,0,0,1,0,0,0
2963,1968,1,1,0,0,0,1,0,0,0
2964,960,6,1,4,1,0,0.166666666666667,0.666666666666667,0.166666666666667,0
2965,2539,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
2966,1213,1,0,1,0,0,0,1,0,0
2967,152,0,0,0,0,0,0,0,0,0
2968,2542,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
2969,534,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2970,1696,4,1,2,1,0,0.25,0.5,0.25,0
2971,2494,2,2,0,0,0,1,0,0,0
2972,1653,1,0,0,0,1,0,0,0,1
2973,220,1,0,1,0,0,0,1,0,0
2974,67,6,2,1,3,0,0.333333333333333,0.166666666666667,0.5,0
2975,1240,2,1,0,1,0,0.5,0,0.5,0
2976,1627,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
2977,579,2,0,2,0,0,0,1,0,0
2978,2060,1,1,0,0,0,1,0,0,0
2979,2947,2,0,2,0,0,0,1,0,0
2980,828,4,1,2,1,0,0.25,0.5,0.25,0
2981,2777,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
2982,755,4,2,2,0,0,0.5,0.5,0,0
2983,1098,0,0,0,0,0,0,0,0,0
2984,1892,0,0,0,0,0,0,0,0,0
2985,445,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
2986,2303,0,0,0,0,0,0,0,0,0
2987,3088,4,1,1,0,2,0.25,0.25,0,0.5
2988,402,6,3,2,0,1,0.5,0.333333333333333,0,0.166666666666667
2989,2058,0,0,0,0,0,0,0,0,0
2990,449,4,1,3,0,0,0.25,0.75,0,0
2991,616,1,1,0,0,0,1,0,0,0
2992,1195,2,1,1,0,0,0.5,0.5,0,0
2993,2423,0,0,0,0,0,0,0,0,0
2994,235,1,0,1,0,0,0,1,0,0
2995,971,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2996,238,2,1,0,1,0,0.5,0,0.5,0
2997,2639,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
2998,735,4,0,2,0,2,0,0.5,0,0.5
2999,737,3,0,3,0,0,0,1,0,0
3000,683,4,2,1,1,0,0.5,0.25,0.25,0
3001,1842,1,1,0,0,0,1,0,0,0
3002,859,0,0,0,0,0,0,0,0,0
3003,1729,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3004,3128,0,0,0,0,0,0,0,0,0
3005,2373,1,0,0,0,1,0,0,0,1
3006,1968,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667
3007,3051,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3008,2245,1,0,0,0,1,0,0,0,1
3009,1908,2,1,1,0,0,0.5,0.5,0,0
3010,1959,1,1,0,0,0,1,0,0,0
3011,3071,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
3012,1605,1,0,1,0,0,0,1,0,0
3013,617,1,0,0,1,0,0,0,1,0
3014,560,2,2,0,0,0,1,0,0,0
3015,2039,2,1,0,0,1,0.5,0,0,0.5
3016,1795,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3017,534,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
3018,552,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3019,394,0,0,0,0,0,0,0,0,0
3020,2399,1,0,1,0,0,0,1,0,0
3021,2024,0,0,0,0,0,0,0,0,0
3022,2700,3,0,3,0,0,0,1,0,0
3023,408,2,0,2,0,0,0,1,0,0
3024,760,2,2,0,0,0,1,0,0,0
